Day,Month,High(°F),Low(°F),Precip.month(inch),Precip.year(inch),Snowmonth(inch),Snowyear(inch),City,State
1,aug,76.4,46.5,0.04,43.11,0,86.81,Longmire,Washington
2,aug,76.4,46.5,0.08,43.15,0,86.81,Longmire,Washington
3,aug,76.4,46.5,0.08,43.19,0,86.81,Longmire,Washington
4,aug,76.3,46.4,0.12,43.23,0,86.81,Longmire,Washington
5,aug,76.3,46.4,0.16,43.23,0,86.81,Longmire,Washington
6,aug,76.2,46.3,0.2,43.27,0,86.81,Longmire,Washington
7,aug,76.1,46.3,0.24,43.31,0,86.81,Longmire,Washington
8,aug,76,46.2,0.28,43.35,0,86.81,Longmire,Washington
9,aug,75.9,46.1,0.28,43.39,0,86.81,Longmire,Washington
10,aug,75.8,46,0.31,43.43,0,86.81,Longmire,Washington
11,aug,75.7,45.9,0.35,43.46,0,86.81,Longmire,Washington
12,aug,75.6,45.8,0.39,43.5,0,86.81,Longmire,Washington
13,aug,75.5,45.7,0.43,43.54,0,86.81,Longmire,Washington
14,aug,75.3,45.6,0.47,43.58,0,86.81,Longmire,Washington
15,aug,75.2,45.5,0.55,43.62,0,86.81,Longmire,Washington
16,aug,75,45.4,0.59,43.66,0,86.81,Longmire,Washington
17,aug,74.9,45.3,0.63,43.7,0,86.81,Longmire,Washington
18,aug,74.7,45.1,0.67,43.78,0,86.81,Longmire,Washington
19,aug,74.5,45,0.75,43.82,0,86.81,Longmire,Washington
20,aug,74.4,44.9,0.79,43.86,0,86.81,Longmire,Washington
21,aug,74.2,44.7,0.83,43.94,0,86.81,Longmire,Washington
22,aug,74,44.6,0.91,43.98,0,86.81,Longmire,Washington
23,aug,73.8,44.4,0.94,44.02,0,86.81,Longmire,Washington
24,aug,73.7,44.3,1.02,44.09,0,86.81,Longmire,Washington
25,aug,73.5,44.1,1.06,44.17,0,86.81,Longmire,Washington
26,aug,73.3,44,1.14,44.21,0,86.81,Longmire,Washington
27,aug,73.1,43.8,1.22,44.29,0,86.81,Longmire,Washington
28,aug,72.9,43.7,1.3,44.37,0,86.81,Longmire,Washington
29,aug,72.7,43.5,1.38,44.45,0,86.81,Longmire,Washington
30,aug,72.5,43.3,1.46,44.53,0,86.81,Longmire,Washington
31,aug,72.3,43.2,1.54,44.61,0,86.81,Longmire,Washington
1,sep,72.1,43,0.08,44.69,0,86.81,Longmire,Washington
2,sep,71.9,42.8,0.16,44.76,0,86.81,Longmire,Washington
3,sep,71.7,42.6,0.28,44.84,0,86.81,Longmire,Washington
4,sep,71.5,42.5,0.35,44.96,0,86.81,Longmire,Washington
5,sep,71.2,42.3,0.43,45.04,0,86.81,Longmire,Washington
6,sep,71,42.1,0.55,45.16,0,86.81,Longmire,Washington
7,sep,70.8,41.9,0.63,45.24,0,86.81,Longmire,Washington
8,sep,70.5,41.7,0.75,45.35,0,86.81,Longmire,Washington
9,sep,70.3,41.5,0.83,45.43,0,86.81,Longmire,Washington
10,sep,70,41.4,0.94,45.55,0,86.81,Longmire,Washington
11,sep,69.8,41.2,1.02,45.63,0,86.81,Longmire,Washington
12,sep,69.5,41,1.14,45.75,0,86.81,Longmire,Washington
13,sep,69.3,40.8,1.26,45.87,0,86.81,Longmire,Washington
14,sep,69,40.6,1.38,45.98,0,86.81,Longmire,Washington
15,sep,68.7,40.4,1.5,46.06,0,86.81,Longmire,Washington
16,sep,68.4,40.2,1.61,46.18,0,86.81,Longmire,Washington
17,sep,68.1,40,1.69,46.3,0,86.81,Longmire,Washington
18,sep,67.8,39.8,1.85,46.46,0,86.81,Longmire,Washington
19,sep,67.4,39.5,1.97,46.57,0,86.81,Longmire,Washington
20,sep,67.1,39.3,2.13,46.69,0,86.81,Longmire,Washington
21,sep,66.7,39.1,2.24,46.85,0,86.81,Longmire,Washington
22,sep,66.4,38.9,2.36,46.97,0,86.81,Longmire,Washington
23,sep,66,38.7,2.52,47.13,0,86.81,Longmire,Washington
24,sep,65.6,38.5,2.68,47.24,0,86.81,Longmire,Washington
25,sep,65.2,38.3,2.8,47.4,0,86.81,Longmire,Washington
26,sep,64.8,38,2.95,47.56,0,86.81,Longmire,Washington
27,sep,64.4,37.8,3.07,47.68,0,86.81,Longmire,Washington
28,sep,64,37.6,3.23,47.83,0,86.81,Longmire,Washington
29,sep,63.6,37.4,3.39,47.99,0,86.81,Longmire,Washington
30,sep,63.1,37.2,3.54,48.15,0,86.81,Longmire,Washington
1,oct,62.7,37,0.16,48.35,0,86.81,Longmire,Washington
2,oct,62.2,36.7,0.35,48.5,0,86.81,Longmire,Washington
3,oct,61.8,36.5,0.51,48.66,0,86.81,Longmire,Washington
4,oct,61.3,36.3,0.71,48.86,0,86.81,Longmire,Washington
5,oct,60.8,36.1,0.91,49.06,0,86.81,Longmire,Washington
6,oct,60.3,35.9,1.06,49.21,0,86.81,Longmire,Washington
7,oct,59.8,35.7,1.26,49.41,0,86.81,Longmire,Washington
8,oct,59.3,35.5,1.46,49.61,0,86.81,Longmire,Washington
9,oct,58.8,35.3,1.65,49.8,0,86.81,Longmire,Washington
10,oct,58.3,35.1,1.85,50.04,0.12,86.89,Longmire,Washington
11,oct,57.8,34.9,2.09,50.24,0.12,86.89,Longmire,Washington
12,oct,57.3,34.7,2.28,50.43,0.12,86.89,Longmire,Washington
13,oct,56.8,34.5,2.52,50.67,0.12,86.89,Longmire,Washington
14,oct,56.2,34.4,2.76,50.91,0.12,86.89,Longmire,Washington
15,oct,55.7,34.2,2.99,51.14,0.12,86.89,Longmire,Washington
16,oct,55.2,34,3.27,51.42,0.2,87.01,Longmire,Washington
17,oct,54.7,33.8,3.5,51.65,0.2,87.01,Longmire,Washington
18,oct,54.1,33.6,3.74,51.93,0.2,87.01,Longmire,Washington
19,oct,53.6,33.5,4.02,52.17,0.31,87.09,Longmire,Washington
20,oct,53.1,33.3,4.25,52.44,0.31,87.09,Longmire,Washington
21,oct,52.6,33.1,4.57,52.72,0.39,87.2,Longmire,Washington
22,oct,52.1,33,4.84,52.99,0.39,87.2,Longmire,Washington
23,oct,51.6,32.8,5.16,53.31,0.51,87.28,Longmire,Washington
24,oct,51.1,32.7,5.47,53.62,0.59,87.4,Longmire,Washington
25,oct,50.6,32.5,5.79,53.94,0.59,87.4,Longmire,Washington
26,oct,50.1,32.4,6.14,54.29,0.71,87.52,Longmire,Washington
27,oct,49.6,32.2,6.46,54.61,0.79,87.6,Longmire,Washington
28,oct,49.1,32,6.81,54.96,0.91,87.72,Longmire,Washington
29,oct,48.7,31.9,7.17,55.31,0.98,87.8,Longmire,Washington
30,oct,48.2,31.7,7.52,55.67,1.1,87.91,Longmire,Washington
31,oct,47.7,31.6,7.87,56.06,1.18,87.99,Longmire,Washington
1,nov,47.3,31.4,0.39,56.42,0.2,88.19,Longmire,Washington
2,nov,46.8,31.3,0.79,56.81,0.31,88.31,Longmire,Washington
3,nov,46.4,31.1,1.18,57.2,0.51,88.5,Longmire,Washington
4,nov,46,30.9,1.57,57.64,0.71,88.7,Longmire,Washington
5,nov,45.5,30.8,1.97,58.03,0.98,89.02,Longmire,Washington
6,nov,45.1,30.6,2.36,58.43,1.18,89.21,Longmire,Washington
7,nov,44.7,30.4,2.8,58.86,1.5,89.49,Longmire,Washington
8,nov,44.3,30.3,3.23,59.29,1.89,89.88,Longmire,Washington
9,nov,43.9,30.1,3.66,59.72,2.2,90.2,Longmire,Washington
10,nov,43.6,29.9,4.09,60.16,2.6,90.59,Longmire,Washington
11,nov,43.2,29.7,4.57,60.59,3.11,91.1,Longmire,Washington
12,nov,42.8,29.6,5,61.06,3.58,91.61,Longmire,Washington
13,nov,42.5,29.4,5.47,61.54,4.09,92.09,Longmire,Washington
14,nov,42.1,29.2,5.94,61.97,4.61,92.6,Longmire,Washington
15,nov,41.8,29,6.42,62.44,5.2,93.19,Longmire,Washington
16,nov,41.4,28.8,6.85,62.91,5.91,93.9,Longmire,Washington
17,nov,41.1,28.6,7.32,63.39,6.5,94.49,Longmire,Washington
18,nov,40.8,28.4,7.83,63.9,7.28,95.31,Longmire,Washington
19,nov,40.5,28.2,8.31,64.37,8.11,96.1,Longmire,Washington
20,nov,40.2,28,8.82,64.84,8.9,96.89,Longmire,Washington
21,nov,39.9,27.8,9.25,65.31,9.8,97.8,Longmire,Washington
22,nov,39.6,27.6,9.72,65.79,10.59,98.58,Longmire,Washington
23,nov,39.3,27.4,10.2,66.26,11.5,99.49,Longmire,Washington
24,nov,39.1,27.1,10.67,66.69,12.4,100.39,Longmire,Washington
25,nov,38.8,26.9,11.1,67.17,13.31,101.3,Longmire,Washington
26,nov,38.5,26.7,11.57,67.6,14.29,102.28,Longmire,Washington
27,nov,38.3,26.5,12.01,68.07,15.31,103.31,Longmire,Washington
28,nov,38.1,26.3,12.48,68.5,16.3,104.29,Longmire,Washington
29,nov,37.8,26.1,12.91,68.98,17.28,105.39,Longmire,Washington
30,nov,37.6,26,13.39,69.45,18.39,106.42,Longmire,Washington
1,dec,37.4,25.8,0.39,69.84,1.1,107.52,Longmire,Washington
2,dec,37.2,25.6,0.79,70.24,2.09,108.5,Longmire,Washington
3,dec,37,25.4,1.22,70.67,3.19,109.61,Longmire,Washington
4,dec,36.9,25.3,1.61,71.06,4.21,110.59,Longmire,Washington
5,dec,36.7,25.1,2.01,71.46,5.31,111.69,Longmire,Washington
6,dec,36.5,24.9,2.4,71.85,6.42,112.8,Longmire,Washington
7,dec,36.4,24.8,2.8,72.2,7.4,113.82,Longmire,Washington
8,dec,36.3,24.7,3.15,72.6,8.5,114.88,Longmire,Washington
9,dec,36.1,24.5,3.5,72.95,9.61,115.98,Longmire,Washington
10,dec,36,24.4,3.86,73.31,10.71,117.09,Longmire,Washington
11,dec,35.9,24.3,4.21,73.62,11.81,118.19,Longmire,Washington
12,dec,35.8,24.2,4.53,73.98,12.91,119.29,Longmire,Washington
13,dec,35.7,24.2,4.88,74.33,14.02,120.39,Longmire,Washington
14,dec,35.6,24.1,5.2,74.65,15.12,121.5,Longmire,Washington
15,dec,35.6,24,5.55,74.96,16.18,122.6,Longmire,Washington
16,dec,35.5,24,5.87,75.28,17.4,123.82,Longmire,Washington
17,dec,35.5,23.9,6.14,75.59,18.39,124.8,Longmire,Washington
18,dec,35.4,23.9,6.46,75.91,19.49,125.91,Longmire,Washington
19,dec,35.4,23.9,6.77,76.18,20.59,127.01,Longmire,Washington
20,dec,35.4,23.9,7.05,76.5,21.61,127.99,Longmire,Washington
21,dec,35.4,23.9,7.36,76.81,22.72,129.09,Longmire,Washington
22,dec,35.4,23.9,7.68,77.13,23.82,130.2,Longmire,Washington
23,dec,35.4,24,7.99,77.4,24.88,131.3,Longmire,Washington
24,dec,35.4,24,8.31,77.76,25.98,132.4,Longmire,Washington
25,dec,35.4,24,8.62,78.07,27.09,133.5,Longmire,Washington
26,dec,35.5,24.1,8.94,78.39,28.19,134.61,Longmire,Washington
27,dec,35.5,24.2,9.25,78.7,29.21,135.71,Longmire,Washington
28,dec,35.6,24.2,9.57,79.02,30.31,136.69,Longmire,Washington
29,dec,35.6,24.3,9.88,79.33,31.42,137.8,Longmire,Washington
30,dec,35.7,24.4,10.2,79.61,32.4,138.82,Longmire,Washington
31,dec,35.7,24.4,10.47,79.92,33.5,139.88,Longmire,Washington
1,jan,45.1,34.7,0.24,0.24,0,0,Longview,Washington
2,jan,45.2,34.7,0.43,0.43,0,0,Longview,Washington
3,jan,45.3,34.8,0.67,0.67,0,0,Longview,Washington
4,jan,45.4,34.9,0.91,0.91,0,0,Longview,Washington
5,jan,45.5,35,1.1,1.1,0,0,Longview,Washington
6,jan,45.6,35,1.34,1.34,0,0,Longview,Washington
7,jan,45.7,35.1,1.57,1.57,0,0,Longview,Washington
8,jan,45.9,35.2,1.77,1.77,0,0,Longview,Washington
9,jan,46,35.2,2.01,2.01,0,0,Longview,Washington
10,jan,46.1,35.3,2.24,2.24,0,0,Longview,Washington
11,jan,46.3,35.4,2.44,2.44,0,0,Longview,Washington
12,jan,46.4,35.4,2.68,2.68,0,0,Longview,Washington
13,jan,46.5,35.5,2.91,2.91,0,0,Longview,Washington
14,jan,46.7,35.5,3.15,3.15,0,0,Longview,Washington
15,jan,46.8,35.5,3.35,3.35,0,0,Longview,Washington
16,jan,47,35.5,3.58,3.58,0,0,Longview,Washington
17,jan,47.1,35.6,3.82,3.82,0,0,Longview,Washington
18,jan,47.3,35.6,4.02,4.02,0,0,Longview,Washington
19,jan,47.4,35.6,4.25,4.25,0,0,Longview,Washington
20,jan,47.5,35.6,4.49,4.49,0,0,Longview,Washington
21,jan,47.7,35.6,4.69,4.69,0,0,Longview,Washington
22,jan,47.8,35.5,4.88,4.88,0,0,Longview,Washington
23,jan,48,35.5,5.08,5.08,0,0,Longview,Washington
24,jan,48.1,35.5,5.28,5.28,0,0,Longview,Washington
25,jan,48.3,35.5,5.43,5.43,0,0,Longview,Washington
26,jan,48.4,35.4,5.67,5.67,0,0,Longview,Washington
27,jan,48.5,35.4,5.83,5.83,0,0,Longview,Washington
28,jan,48.7,35.3,6.02,6.02,0,0,Longview,Washington
29,jan,48.8,35.3,6.22,6.22,0,0,Longview,Washington
30,jan,49,35.2,6.42,6.42,0,0,Longview,Washington
31,jan,49.1,35.2,6.61,6.61,0,0,Longview,Washington
1,feb,49.2,35.1,0.2,6.81,0,0,Longview,Washington
2,feb,49.4,35.1,0.35,6.97,0,0,Longview,Washington
3,feb,49.5,35,0.51,7.17,0,0,Longview,Washington
4,feb,49.7,35,0.71,7.32,0,0,Longview,Washington
5,feb,49.8,35,0.91,7.52,0,0,Longview,Washington
6,feb,49.9,34.9,1.06,7.72,0,0,Longview,Washington
7,feb,50.1,34.9,1.26,7.87,0,0,Longview,Washington
8,feb,50.2,34.9,1.46,8.07,0,0,Longview,Washington
9,feb,50.4,34.8,1.61,8.27,0,0,Longview,Washington
10,feb,50.5,34.8,1.81,8.43,0,0,Longview,Washington
11,feb,50.7,34.8,2.01,8.62,0,0,Longview,Washington
12,feb,50.8,34.8,2.17,8.82,0,0,Longview,Washington
13,feb,51,34.8,2.36,8.98,0,0,Longview,Washington
14,feb,51.1,34.8,2.52,9.13,0,0,Longview,Washington
15,feb,51.3,34.9,2.72,9.33,0,0,Longview,Washington
16,feb,51.5,34.9,2.87,9.49,0,0,Longview,Washington
17,feb,51.6,34.9,3.03,9.65,0,0,Longview,Washington
18,feb,51.8,35,3.23,9.84,0,0,Longview,Washington
19,feb,52,35,3.39,10,0,0,Longview,Washington
20,feb,52.1,35.1,3.54,10.2,0,0,Longview,Washington
21,feb,52.3,35.2,3.74,10.35,0,0,Longview,Washington
22,feb,52.5,35.3,3.9,10.51,0,0,Longview,Washington
23,feb,52.7,35.4,4.06,10.71,0,0,Longview,Washington
24,feb,52.9,35.4,4.25,10.87,0,0,Longview,Washington
25,feb,53,35.6,4.41,11.02,0,0,Longview,Washington
26,feb,53.2,35.7,4.57,11.18,0,0,Longview,Washington
27,feb,53.4,35.8,4.72,11.34,0,0,Longview,Washington
28,feb,53.6,35.9,4.88,11.54,0,0,Longview,Washington
29,feb,53.7,36,0,0,0,0,Longview,Washington
1,mar,53.8,36,0.16,11.69,0,0,Longview,Washington
2,mar,54,36.2,0.35,11.85,0,0,Longview,Washington
3,mar,54.1,36.3,0.51,12.05,0,0,Longview,Washington
4,mar,54.3,36.5,0.67,12.2,0,0,Longview,Washington
5,mar,54.5,36.6,0.83,12.36,0,0,Longview,Washington
6,mar,54.7,36.8,0.98,12.52,0,0,Longview,Washington
7,mar,54.9,36.9,1.14,12.68,0,0,Longview,Washington
8,mar,55.1,37.1,1.3,12.83,0,0,Longview,Washington
9,mar,55.2,37.2,1.46,12.95,0,0,Longview,Washington
10,mar,55.4,37.3,1.61,13.11,0,0,Longview,Washington
11,mar,55.6,37.5,1.73,13.27,0,0,Longview,Washington
12,mar,55.7,37.6,1.89,13.43,0,0,Longview,Washington
13,mar,55.9,37.8,2.05,13.54,0,0,Longview,Washington
14,mar,56.1,37.9,2.2,13.7,0,0,Longview,Washington
15,mar,56.2,38,2.32,13.86,0,0,Longview,Washington
16,mar,56.4,38.2,2.52,14.02,0,0,Longview,Washington
17,mar,56.6,38.3,2.64,14.17,0,0,Longview,Washington
18,mar,56.7,38.4,2.8,14.29,0,0,Longview,Washington
19,mar,56.9,38.5,2.91,14.45,0,0,Longview,Washington
20,mar,57,38.6,3.07,14.61,0,0,Longview,Washington
21,mar,57.1,38.7,3.23,14.72,0,0,Longview,Washington
22,mar,57.3,38.8,3.39,14.88,0,0,Longview,Washington
23,mar,57.4,38.9,3.5,15.04,0,0,Longview,Washington
24,mar,57.6,39,3.66,15.2,0,0,Longview,Washington
25,mar,57.7,39.1,3.82,15.31,0,0,Longview,Washington
26,mar,57.8,39.1,3.94,15.47,0,0,Longview,Washington
27,mar,58,39.2,4.09,15.63,0,0,Longview,Washington
28,mar,58.1,39.3,4.25,15.75,0,0,Longview,Washington
29,mar,58.2,39.3,4.41,15.91,0,0,Longview,Washington
30,mar,58.4,39.4,4.53,16.06,0,0,Longview,Washington
31,mar,58.5,39.4,4.69,16.18,0,0,Longview,Washington
1,apr,58.6,39.5,0.16,16.34,0,0,Longview,Washington
2,apr,58.8,39.5,0.28,16.5,0,0,Longview,Washington
3,apr,58.9,39.5,0.43,16.61,0,0,Longview,Washington
4,apr,59.1,39.6,0.55,16.77,0,0,Longview,Washington
5,apr,59.2,39.6,0.71,16.93,0,0,Longview,Washington
6,apr,59.3,39.7,0.87,17.05,0,0,Longview,Washington
7,apr,59.5,39.7,0.98,17.17,0,0,Longview,Washington
8,apr,59.6,39.8,1.1,17.32,0,0,Longview,Washington
9,apr,59.8,39.8,1.22,17.44,0,0,Longview,Washington
10,apr,60,39.8,1.38,17.6,0,0,Longview,Washington
11,apr,60.1,39.9,1.5,17.72,0,0,Longview,Washington
12,apr,60.3,40,1.61,17.83,0,0,Longview,Washington
13,apr,60.5,40,1.77,17.95,0,0,Longview,Washington
14,apr,60.7,40.1,1.89,18.07,0,0,Longview,Washington
15,apr,60.8,40.2,2.01,18.23,0,0,Longview,Washington
16,apr,61,40.2,2.13,18.35,0,0,Longview,Washington
17,apr,61.2,40.3,2.24,18.46,0,0,Longview,Washington
18,apr,61.4,40.4,2.4,18.58,0,0,Longview,Washington
19,apr,61.6,40.5,2.52,18.7,0,0,Longview,Washington
20,apr,61.8,40.6,2.64,18.82,0,0,Longview,Washington
21,apr,62,40.7,2.76,18.98,0,0,Longview,Washington
22,apr,62.3,40.8,2.87,19.09,0,0,Longview,Washington
23,apr,62.5,41,2.99,19.21,0,0,Longview,Washington
24,apr,62.7,41.1,3.11,19.33,0,0,Longview,Washington
25,apr,62.9,41.2,3.23,19.45,0,0,Longview,Washington
26,apr,63.2,41.4,3.35,19.57,0,0,Longview,Washington
27,apr,63.4,41.5,3.46,19.69,0,0,Longview,Washington
28,apr,63.6,41.7,3.58,19.76,0,0,Longview,Washington
29,apr,63.9,41.9,3.66,19.88,0,0,Longview,Washington
30,apr,64.1,42,3.78,20,0,0,Longview,Washington
1,may,64.3,42.2,0.12,20.12,0,0,Longview,Washington
2,may,64.6,42.4,0.24,20.2,0,0,Longview,Washington
3,may,64.8,42.6,0.31,20.31,0,0,Longview,Washington
4,may,65,42.8,0.43,20.43,0,0,Longview,Washington
5,may,65.3,43,0.55,20.51,0,0,Longview,Washington
6,may,65.5,43.2,0.67,20.63,0,0,Longview,Washington
7,may,65.7,43.4,0.79,20.75,0,0,Longview,Washington
8,may,65.9,43.6,0.87,20.87,0,0,Longview,Washington
9,may,66.1,43.8,0.98,20.98,0,0,Longview,Washington
10,may,66.4,44,1.1,21.06,0,0,Longview,Washington
11,may,66.6,44.2,1.18,21.18,0,0,Longview,Washington
12,may,66.8,44.4,1.3,21.3,0,0,Longview,Washington
13,may,67,44.6,1.42,21.38,0,0,Longview,Washington
14,may,67.1,44.8,1.5,21.5,0,0,Longview,Washington
15,may,67.3,45,1.61,21.61,0,0,Longview,Washington
16,may,67.5,45.2,1.69,21.69,0,0,Longview,Washington
17,may,67.7,45.4,1.81,21.81,0,0,Longview,Washington
18,may,67.9,45.6,1.93,21.89,0,0,Longview,Washington
19,may,68,45.8,2.01,22.01,0,0,Longview,Washington
20,may,68.2,46,2.09,22.09,0,0,Longview,Washington
21,may,68.3,46.1,2.2,22.2,0,0,Longview,Washington
22,may,68.5,46.3,2.28,22.28,0,0,Longview,Washington
23,may,68.6,46.5,2.4,22.36,0,0,Longview,Washington
24,may,68.7,46.6,2.48,22.48,0,0,Longview,Washington
25,may,68.9,46.8,2.6,22.6,0,0,Longview,Washington
26,may,69,47,2.68,22.68,0,0,Longview,Washington
27,may,69.1,47.1,2.8,22.8,0,0,Longview,Washington
28,may,69.2,47.3,2.87,22.87,0,0,Longview,Washington
29,may,69.3,47.4,2.99,22.99,0,0,Longview,Washington
30,may,69.5,47.5,3.07,23.07,0,0,Longview,Washington
31,may,69.6,47.7,3.19,23.19,0,0,Longview,Washington
1,jun,69.7,47.8,0.12,23.27,0,0,Longview,Washington
2,jun,69.8,47.9,0.2,23.35,0,0,Longview,Washington
3,jun,69.9,48.1,0.28,23.46,0,0,Longview,Washington
4,jun,70,48.2,0.39,23.54,0,0,Longview,Washington
5,jun,70.1,48.3,0.47,23.62,0,0,Longview,Washington
6,jun,70.3,48.4,0.55,23.7,0,0,Longview,Washington
7,jun,70.4,48.5,0.63,23.82,0,0,Longview,Washington
8,jun,70.5,48.7,0.75,23.9,0,0,Longview,Washington
9,jun,70.6,48.8,0.83,23.98,0,0,Longview,Washington
10,jun,70.8,48.9,0.91,24.09,0,0,Longview,Washington
11,jun,70.9,49,0.98,24.17,0,0,Longview,Washington
12,jun,71,49.1,1.06,24.25,0,0,Longview,Washington
13,jun,71.2,49.2,1.14,24.33,0,0,Longview,Washington
14,jun,71.3,49.4,1.22,24.41,0,0,Longview,Washington
15,jun,71.5,49.5,1.34,24.49,0,0,Longview,Washington
16,jun,71.7,49.6,1.38,24.57,0,0,Longview,Washington
17,jun,71.8,49.7,1.46,24.65,0,0,Longview,Washington
18,jun,72,49.9,1.54,24.72,0,0,Longview,Washington
19,jun,72.2,50,1.61,24.76,0,0,Longview,Washington
20,jun,72.4,50.1,1.69,24.84,0,0,Longview,Washington
21,jun,72.6,50.3,1.73,24.92,0,0,Longview,Washington
22,jun,72.8,50.4,1.81,25,0,0,Longview,Washington
23,jun,73,50.5,1.89,25.04,0,0,Longview,Washington
24,jun,73.2,50.7,1.93,25.12,0,0,Longview,Washington
25,jun,73.4,50.8,2.01,25.16,0,0,Longview,Washington
26,jun,73.7,50.9,2.05,25.24,0,0,Longview,Washington
27,jun,73.9,51.1,2.09,25.28,0,0,Longview,Washington
28,jun,74.1,51.2,2.17,25.31,0,0,Longview,Washington
29,jun,74.4,51.4,2.2,25.39,0,0,Longview,Washington
30,jun,74.6,51.5,2.24,25.43,0,0,Longview,Washington
1,jul,74.8,51.7,0.04,25.47,0,0,Longview,Washington
2,jul,75.1,51.8,0.08,25.51,0,0,Longview,Washington
3,jul,75.3,52,0.12,25.55,0,0,Longview,Washington
4,jul,75.6,52.1,0.16,25.59,0,0,Longview,Washington
5,jul,75.8,52.2,0.2,25.63,0,0,Longview,Washington
6,jul,76,52.4,0.24,25.67,0,0,Longview,Washington
7,jul,76.3,52.5,0.28,25.71,0,0,Longview,Washington
8,jul,76.5,52.6,0.31,25.75,0,0,Longview,Washington
9,jul,76.7,52.8,0.35,25.79,0,0,Longview,Washington
10,jul,77,52.9,0.35,25.79,0,0,Longview,Washington
11,jul,77.2,53,0.39,25.83,0,0,Longview,Washington
12,jul,77.4,53.1,0.43,25.87,0,0,Longview,Washington
13,jul,77.6,53.3,0.43,25.87,0,0,Longview,Washington
14,jul,77.8,53.4,0.47,25.91,0,0,Longview,Washington
15,jul,78,53.5,0.51,25.94,0,0,Longview,Washington
16,jul,78.1,53.5,0.51,25.94,0,0,Longview,Washington
17,jul,78.3,53.6,0.55,25.98,0,0,Longview,Washington
18,jul,78.5,53.7,0.55,25.98,0,0,Longview,Washington
19,jul,78.6,53.8,0.59,26.02,0,0,Longview,Washington
20,jul,78.8,53.9,0.63,26.06,0,0,Longview,Washington
21,jul,78.9,53.9,0.63,26.06,0,0,Longview,Washington
22,jul,79,54,0.67,26.06,0,0,Longview,Washington
23,jul,79.1,54,0.67,26.1,0,0,Longview,Washington
24,jul,79.2,54,0.71,26.1,0,0,Longview,Washington
25,jul,79.3,54.1,0.71,26.14,0,0,Longview,Washington
26,jul,79.4,54.1,0.75,26.14,0,0,Longview,Washington
27,jul,79.4,54.1,0.75,26.18,0,0,Longview,Washington
28,jul,79.5,54.1,0.79,26.18,0,0,Longview,Washington
29,jul,79.5,54.1,0.79,26.22,0,0,Longview,Washington
30,jul,79.6,54.1,0.83,26.22,0,0,Longview,Washington
31,jul,79.6,54.1,0.83,26.26,0,0,Longview,Washington
1,aug,79.6,54.1,0.04,26.3,0,0,Longview,Washington
2,aug,79.6,54,0.04,26.3,0,0,Longview,Washington
3,aug,79.6,54,0.08,26.34,0,0,Longview,Washington
4,aug,79.6,54,0.08,26.34,0,0,Longview,Washington
5,aug,79.6,53.9,0.12,26.38,0,0,Longview,Washington
6,aug,79.6,53.9,0.12,26.38,0,0,Longview,Washington
7,aug,79.5,53.8,0.16,26.42,0,0,Longview,Washington
8,aug,79.5,53.8,0.16,26.42,0,0,Longview,Washington
9,aug,79.5,53.7,0.2,26.46,0,0,Longview,Washington
10,aug,79.4,53.6,0.24,26.5,0,0,Longview,Washington
11,aug,79.4,53.6,0.28,26.54,0,0,Longview,Washington
12,aug,79.3,53.5,0.28,26.54,0,0,Longview,Washington
13,aug,79.3,53.4,0.31,26.57,0,0,Longview,Washington
14,aug,79.2,53.3,0.35,26.61,0,0,Longview,Washington
15,aug,79.1,53.3,0.39,26.65,0,0,Longview,Washington
16,aug,79,53.2,0.43,26.69,0,0,Longview,Washington
17,aug,79,53.1,0.47,26.73,0,0,Longview,Washington
18,aug,78.9,53,0.51,26.77,0,0,Longview,Washington
19,aug,78.8,52.9,0.55,26.81,0,0,Longview,Washington
20,aug,78.7,52.9,0.59,26.85,0,0,Longview,Washington
21,aug,78.6,52.8,0.63,26.89,0,0,Longview,Washington
22,aug,78.6,52.7,0.71,26.97,0,0,Longview,Washington
23,aug,78.5,52.6,0.75,27.01,0,0,Longview,Washington
24,aug,78.4,52.5,0.79,27.05,0,0,Longview,Washington
25,aug,78.3,52.4,0.83,27.09,0,0,Longview,Washington
26,aug,78.2,52.3,0.87,27.13,0,0,Longview,Washington
27,aug,78.1,52.2,0.94,27.2,0,0,Longview,Washington
28,aug,77.9,52.1,0.98,27.24,0,0,Longview,Washington
29,aug,77.8,52,1.02,27.28,0,0,Longview,Washington
30,aug,77.7,51.9,1.1,27.36,0,0,Longview,Washington
31,aug,77.6,51.8,1.14,27.4,0,0,Longview,Washington
1,sep,77.5,51.7,0.08,27.48,0,0,Longview,Washington
2,sep,77.3,51.6,0.12,27.52,0,0,Longview,Washington
3,sep,77.2,51.5,0.16,27.6,0,0,Longview,Washington
4,sep,77,51.3,0.24,27.64,0,0,Longview,Washington
5,sep,76.9,51.2,0.31,27.72,0,0,Longview,Washington
6,sep,76.7,51.1,0.35,27.76,0,0,Longview,Washington
7,sep,76.5,51,0.43,27.83,0,0,Longview,Washington
8,sep,76.4,50.8,0.47,27.87,0,0,Longview,Washington
9,sep,76.2,50.7,0.55,27.95,0,0,Longview,Washington
10,sep,76,50.6,0.59,28.03,0,0,Longview,Washington
11,sep,75.8,50.4,0.67,28.07,0,0,Longview,Washington
12,sep,75.5,50.3,0.75,28.15,0,0,Longview,Washington
13,sep,75.3,50.1,0.79,28.23,0,0,Longview,Washington
