City,State_Abbr,Salary,State
Clinton,WI,56788,Wisconsin
Clintonville,WI,54257,Wisconsin
Clyman,WI,55776,Wisconsin
Cobb,WI,55659,Wisconsin
Cochrane,WI,53297,Wisconsin
Colby,WI,50846,Wisconsin
Coleman,WI,54250,Wisconsin
Colfax,WI,57412,Wisconsin
Colgate,WI,56025,Wisconsin
Collins,WI,54275,Wisconsin
Coloma,WI,54261,Wisconsin
Columbus,WI,55659,Wisconsin
Combined Locks,WI,54718,Wisconsin
Comstock,WI,60221,Wisconsin
Conover,WI,54256,Wisconsin
Conrath,WI,54783,Wisconsin
Coon Valley,WI,51211,Wisconsin
Cornell,WI,52725,Wisconsin
Cornucopia,WI,53463,Wisconsin
Cottage Grove,WI,56115,Wisconsin
Couderay,WI,53463,Wisconsin
Crandon,WI,54250,Wisconsin
Crivitz,WI,54250,Wisconsin
Cross Plains,WI,56024,Wisconsin
Cuba City,WI,55659,Wisconsin
Cudahy,WI,56537,Wisconsin
Cumberland,WI,60221,Wisconsin
Curtiss,WI,50846,Wisconsin
Cushing,WI,60221,Wisconsin
Custer,WI,54261,Wisconsin
Dale,WI,54565,Wisconsin
Dallas,WI,60221,Wisconsin
Dalton,WI,55659,Wisconsin
Danbury,WI,53463,Wisconsin
Dane,WI,56024,Wisconsin
Darien,WI,56564,Wisconsin
Darlington,WI,55659,Wisconsin
De Forest,WI,56085,Wisconsin
De Pere,WI,54706,Wisconsin
De Soto,WI,50846,Wisconsin
Deer Park,WI,60221,Wisconsin
Deerbrook,WI,54256,Wisconsin
Deerfield,WI,55932,Wisconsin
Delafield,WI,55877,Wisconsin
Delavan,WI,56366,Wisconsin
Dellwood,WI,53252,Wisconsin
Denmark,WI,54494,Wisconsin
Dickeyville,WI,54575,Wisconsin
Dodge,WI,51315,Wisconsin
Dodgeville,WI,55659,Wisconsin
Dorchester,WI,50846,Wisconsin
Dousman,WI,55853,Wisconsin
Downing,WI,60221,Wisconsin
Downsville,WI,54604,Wisconsin
Doylestown,WI,55659,Wisconsin
Dresser,WI,60221,Wisconsin
Drummond,WI,53463,Wisconsin
Dunbar,WI,54250,Wisconsin
Durand,WI,54604,Wisconsin
Eagle,WI,55796,Wisconsin
Eagle River,WI,54256,Wisconsin
East Ellsworth,WI,57724,Wisconsin
East Troy,WI,55759,Wisconsin
Eastman,WI,50846,Wisconsin
Eau Claire,WI,52725,Wisconsin
Eau Galle,WI,54604,Wisconsin
Eden,WI,54261,Wisconsin
Edgar,WI,54261,Wisconsin
Edgerton,WI,56110,Wisconsin
Edgewater,WI,53463,Wisconsin
Edmund,WI,55659,Wisconsin
Egg Harbor,WI,54250,Wisconsin
Eland,WI,54256,Wisconsin
Elcho,WI,54256,Wisconsin
Elderon,WI,54261,Wisconsin
Eldorado,WI,54261,Wisconsin
Eleva,WI,50846,Wisconsin
Elk Mound,WI,54604,Wisconsin
Elkhart Lake,WI,54261,Wisconsin
Elkhorn,WI,56115,Wisconsin
Ellison Bay,WI,54250,Wisconsin
Ellsworth,WI,58536,Wisconsin
Elm Grove,WI,56537,Wisconsin
Elmwood,WI,57412,Wisconsin
Elroy,WI,50846,Wisconsin
Elton,WI,54250,Wisconsin
Embarrass,WI,54256,Wisconsin
Endeavor,WI,55659,Wisconsin
Ephraim,WI,54250,Wisconsin
Ettrick,WI,50846,Wisconsin
Eureka,WI,54261,Wisconsin
Evansville,WI,56176,Wisconsin
Exeland,WI,53463,Wisconsin
Fairchild,WI,50846,Wisconsin
Fairwater,WI,54261,Wisconsin
Fall Creek,WI,50846,Wisconsin
Fall River,WI,55659,Wisconsin
Fence,WI,54250,Wisconsin
Fennimore,WI,53252,Wisconsin
Ferryville,WI,50846,Wisconsin
Fifield,WI,53463,Wisconsin
Fish Creek,WI,54250,Wisconsin
Florence,WI,54250,Wisconsin
Fond Du Lac,WI,54261,Wisconsin
Fontana,WI,56306,Wisconsin
Footville,WI,56348,Wisconsin
Forest Junction,WI,54657,Wisconsin
Forestville,WI,54250,Wisconsin
Fort Atkinson,WI,55914,Wisconsin
Fountain City,WI,52188,Wisconsin
Fox Lake,WI,55659,Wisconsin
Foxboro,WI,53566,Wisconsin
Francis Creek,WI,54255,Wisconsin
Franklin,WI,56446,Wisconsin
Franksville,WI,55879,Wisconsin
Frederic,WI,60221,Wisconsin
Fredonia,WI,56081,Wisconsin
Freedom,WI,54718,Wisconsin
Fremont,WI,54260,Wisconsin
Friendship,WI,53252,Wisconsin
Friesland,WI,55659,Wisconsin
Galesville,WI,50967,Wisconsin
Galloway,WI,54261,Wisconsin
Gays Mills,WI,50846,Wisconsin
Genesee Depot,WI,55796,Wisconsin
Genoa,WI,51119,Wisconsin
Genoa City,WI,55853,Wisconsin
Germantown,WI,56324,Wisconsin
Gile,WI,53463,Wisconsin
Gillett,WI,54254,Wisconsin
Gilman,WI,50846,Wisconsin
Gilmanton,WI,54604,Wisconsin
Gleason,WI,54256,Wisconsin
Glen Flora,WI,53463,Wisconsin
Glen Haven,WI,51792,Wisconsin
Glenbeulah,WI,54261,Wisconsin
Glenwood City,WI,60221,Wisconsin
Glidden,WI,53463,Wisconsin
Goodman,WI,54250,Wisconsin
Gordon,WI,53463,Wisconsin
Gotham,WI,55659,Wisconsin
Grafton,WI,56293,Wisconsin
Grand Marsh,WI,55659,Wisconsin
Grand View,WI,53463,Wisconsin
Granton,WI,50846,Wisconsin
Grantsburg,WI,60221,Wisconsin
Gratiot,WI,56080,Wisconsin
Green Bay,WI,54706,Wisconsin
Green Lake,WI,54261,Wisconsin
Green Valley,WI,54334,Wisconsin
Greenbush,WI,54261,Wisconsin
Greendale,WI,56537,Wisconsin
Greenleaf,WI,54596,Wisconsin
Greenville,WI,54718,Wisconsin
Greenwood,WI,50846,Wisconsin
Gresham,WI,54256,Wisconsin
Hager City,WI,57247,Wisconsin
Hales Corners,WI,56537,Wisconsin
Hammond,WI,60221,Wisconsin
Hancock,WI,54261,Wisconsin
Hannibal,WI,50846,Wisconsin
Hanover,WI,56350,Wisconsin
Harshaw,WI,54256,Wisconsin
Hartford,WI,56081,Wisconsin
Hartland,WI,55930,Wisconsin
Hatley,WI,54256,Wisconsin
Haugen,WI,56842,Wisconsin
Hawkins,WI,53463,Wisconsin
Hawthorne,WI,53566,Wisconsin
Hayward,WI,53463,Wisconsin
Hazel Green,WI,54117,Wisconsin
Hazelhurst,WI,54256,Wisconsin
Heafford Junction,WI,54256,Wisconsin
Helenville,WI,55810,Wisconsin
Herbster,WI,53463,Wisconsin
Hertel,WI,53463,Wisconsin
Hewitt,WI,52554,Wisconsin
High Bridge,WI,53463,Wisconsin
Highland,WI,55659,Wisconsin
Hilbert,WI,54565,Wisconsin
Hillpoint,WI,55659,Wisconsin
Hillsboro,WI,50846,Wisconsin
Hingham,WI,54565,Wisconsin
Hixton,WI,50846,Wisconsin
Holcombe,WI,55224,Wisconsin
Hollandale,WI,55659,Wisconsin
Holmen,WI,51272,Wisconsin
Honey Creek,WI,55785,Wisconsin
Horicon,WI,55846,Wisconsin
Hortonville,WI,54626,Wisconsin
Houlton,WI,60221,Wisconsin
Hubertus,WI,56040,Wisconsin
Hudson,WI,60221,Wisconsin
Humbird,WI,50846,Wisconsin
Hurley,WI,53463,Wisconsin
Hustisford,WI,55896,Wisconsin
Hustler,WI,50846,Wisconsin
Independence,WI,50846,Wisconsin
Iola,WI,54261,Wisconsin
Irma,WI,54256,Wisconsin
Iron Belt,WI,53463,Wisconsin
Iron Ridge,WI,56011,Wisconsin
Iron River,WI,53463,Wisconsin
Ixonia,WI,55922,Wisconsin
Jackson,WI,56053,Wisconsin
Janesville,WI,56385,Wisconsin
Jefferson,WI,55729,Wisconsin
Jim Falls,WI,52725,Wisconsin
Johnson Creek,WI,55760,Wisconsin
Juda,WI,56489,Wisconsin
Jump River,WI,52154,Wisconsin
Junction City,WI,54261,Wisconsin
Juneau,WI,55764,Wisconsin
Kansasville,WI,55727,Wisconsin
Kaukauna,WI,54718,Wisconsin
Kellnersville,WI,54255,Wisconsin
Kendall,WI,50846,Wisconsin
Kennan,WI,53463,Wisconsin
Kenosha,WI,55910,Wisconsin
Keshena,WI,54254,Wisconsin
Kewaskum,WI,56081,Wisconsin
Kewaunee,WI,54252,Wisconsin
Kiel,WI,54259,Wisconsin
Kieler,WI,54166,Wisconsin
Kimberly,WI,54718,Wisconsin
King,WI,54261,Wisconsin
Kingston,WI,55659,Wisconsin
Knapp,WI,60221,Wisconsin
Kohler,WI,55474,Wisconsin
Krakow,WI,54463,Wisconsin
La Crosse,WI,51302,Wisconsin
La Farge,WI,50846,Wisconsin
La Pointe,WI,53463,Wisconsin
La Valle,WI,55659,Wisconsin
Lac Du Flambeau,WI,53463,Wisconsin
Ladysmith,WI,56842,Wisconsin
Lake Delton,WI,55659,Wisconsin
Lake Geneva,WI,55974,Wisconsin
Lake Mills,WI,55689,Wisconsin
Lake Nebagamon,WI,53463,Wisconsin
Lake Tomahawk,WI,54256,Wisconsin
Lakewood,WI,54250,Wisconsin
Lancaster,WI,53252,Wisconsin
Land O Lakes,WI,54256,Wisconsin
Lannon,WI,56385,Wisconsin
Laona,WI,54250,Wisconsin
Larsen,WI,54596,Wisconsin
Lebanon,WI,55908,Wisconsin
Lena,WI,54251,Wisconsin
Leopolis,WI,54257,Wisconsin
Lime Ridge,WI,55659,Wisconsin
Linden,WI,55659,Wisconsin
Little Chute,WI,54718,Wisconsin
Little Suamico,WI,54645,Wisconsin
Livingston,WI,55659,Wisconsin
Lodi,WI,55871,Wisconsin
Loganville,WI,55659,Wisconsin
Lomira,WI,55717,Wisconsin
Lone Rock,WI,55659,Wisconsin
Long Lake,WI,54250,Wisconsin
Lowell,WI,55659,Wisconsin
Loyal,WI,50846,Wisconsin
Lublin,WI,50846,Wisconsin
Luck,WI,60221,Wisconsin
Luxemburg,WI,54524,Wisconsin
Lyndon Station,WI,55659,Wisconsin
Lynxville,WI,50846,Wisconsin
Lyons,WI,55754,Wisconsin
Madison,WI,56115,Wisconsin
Maiden Rock,WI,54604,Wisconsin
Malone,WI,54260,Wisconsin
Manawa,WI,54259,Wisconsin
Manitowish Waters,WI,53463,Wisconsin
Manitowoc,WI,54255,Wisconsin
Maple,WI,53566,Wisconsin
Maplewood,WI,54250,Wisconsin
Marathon,WI,54261,Wisconsin
Marengo,WI,53463,Wisconsin
Maribel,WI,54306,Wisconsin
Marinette,WI,54250,Wisconsin
Marion,WI,54258,Wisconsin
Markesan,WI,55659,Wisconsin
Marquette,WI,55659,Wisconsin
Marshall,WI,55902,Wisconsin
Marshfield,WI,50846,Wisconsin
Mason,WI,53463,Wisconsin
Mather,WI,50846,Wisconsin
Mattoon,WI,54256,Wisconsin
Mauston,WI,53252,Wisconsin
Mayville,WI,56081,Wisconsin
Mazomanie,WI,55750,Wisconsin
Mc Farland,WI,56115,Wisconsin
Mc Naughton,WI,54256,Wisconsin
Medford,WI,50846,Wisconsin
Mellen,WI,53463,Wisconsin
Melrose,WI,50846,Wisconsin
Menasha,WI,54718,Wisconsin
Menomonee Falls,WI,56446,Wisconsin
Menomonie,WI,57412,Wisconsin
Mequon,WI,56446,Wisconsin
Mercer,WI,53463,Wisconsin
Merrill,WI,54256,Wisconsin
Merrillan,WI,50846,Wisconsin
Merrimac,WI,55689,Wisconsin
Merton,WI,55969,Wisconsin
Middleton,WI,56115,Wisconsin
Mikana,WI,53463,Wisconsin
Milladore,WI,54261,Wisconsin
Millston,WI,50846,Wisconsin
Milltown,WI,60221,Wisconsin
Milton,WI,56236,Wisconsin
Milwaukee,WI,56537,Wisconsin
Mindoro,WI,51119,Wisconsin
Mineral Point,WI,55659,Wisconsin
Minocqua,WI,53992,Wisconsin
Minong,WI,53463,Wisconsin
Mishicot,WI,54255,Wisconsin
Mondovi,WI,52725,Wisconsin
Monroe,WI,56351,Wisconsin
Montello,WI,55659,Wisconsin
Montfort,WI,55659,Wisconsin
Monticello,WI,56080,Wisconsin
Montreal,WI,53463,Wisconsin
Morrisonville,WI,56024,Wisconsin
Mosinee,WI,54261,Wisconsin
Mount Calvary,WI,54261,Wisconsin
Mount Hope,WI,50846,Wisconsin
Mount Horeb,WI,55841,Wisconsin
Mount Sterling,WI,50846,Wisconsin
Mountain,WI,54250,Wisconsin
Mukwonago,WI,55794,Wisconsin
Muscoda,WI,53252,Wisconsin
Muskego,WI,56354,Wisconsin
Nashotah,WI,55890,Wisconsin
Necedah,WI,50846,Wisconsin
Neenah,WI,54718,Wisconsin
Neillsville,WI,50846,Wisconsin
Nekoosa,WI,52554,Wisconsin
Nelson,WI,54604,Wisconsin
Nelsonville,WI,54261,Wisconsin
Neopit,WI,54256,Wisconsin
Neosho,WI,55992,Wisconsin
Neshkoro,WI,54261,Wisconsin
New Auburn,WI,57412,Wisconsin
New Berlin,WI,56476,Wisconsin
New Franken,WI,54706,Wisconsin
New Glarus,WI,55938,Wisconsin
New Holstein,WI,54259,Wisconsin
New Lisbon,WI,50846,Wisconsin
New London,WI,54444,Wisconsin
New Munster,WI,55728,Wisconsin
New Richmond,WI,60221,Wisconsin
Newburg,WI,56081,Wisconsin
Newton,WI,54256,Wisconsin
Niagara,WI,54250,Wisconsin
Nichols,WI,54444,Wisconsin
North Freedom,WI,55659,Wisconsin
North Lake,WI,56293,Wisconsin
North Prairie,WI,55821,Wisconsin
Norwalk,WI,50846,Wisconsin
Oak Creek,WI,56147,Wisconsin
Oakdale,WI,50846,Wisconsin
Oakfield,WI,54261,Wisconsin
Oconomowoc,WI,55891,Wisconsin
Oconto,WI,54251,Wisconsin
Oconto Falls,WI,54276,Wisconsin
Odanah,WI,53463,Wisconsin
Ogdensburg,WI,54261,Wisconsin
Ogema,WI,53205,Wisconsin
Ojibwa,WI,53463,Wisconsin
Okauchee,WI,55903,Wisconsin
Omro,WI,54261,Wisconsin
Onalaska,WI,51302,Wisconsin
Oneida,WI,54706,Wisconsin
Ontario,WI,50846,Wisconsin
Oostburg,WI,56081,Wisconsin
Oregon,WI,56085,Wisconsin
Orfordville,WI,56443,Wisconsin
Osceola,WI,60221,Wisconsin
Oshkosh,WI,54364,Wisconsin
Osseo,WI,50846,Wisconsin
Owen,WI,50846,Wisconsin
Oxford,WI,55659,Wisconsin
Packwaukee,WI,55659,Wisconsin
Palmyra,WI,55858,Wisconsin
Pardeeville,WI,55659,Wisconsin
Park Falls,WI,53463,Wisconsin
Patch Grove,WI,50846,Wisconsin
Pearson,WI,54256,Wisconsin
Pelican Lake,WI,54256,Wisconsin
Pell Lake,WI,55890,Wisconsin
Pembine,WI,54250,Wisconsin
Pepin,WI,54604,Wisconsin
Peshtigo,WI,54250,Wisconsin
Pewaukee,WI,56293,Wisconsin
Phelps,WI,54256,Wisconsin
Phillips,WI,53463,Wisconsin
Phlox,WI,54256,Wisconsin
Pickerel,WI,54256,Wisconsin
Pickett,WI,54261,Wisconsin
Pigeon Falls,WI,50846,Wisconsin
Pine River,WI,54261,Wisconsin
Pittsville,WI,50846,Wisconsin
Plain,WI,55659,Wisconsin
Plainfield,WI,54261,Wisconsin
Platteville,WI,55659,Wisconsin
Pleasant Prairie,WI,55818,Wisconsin
Plover,WI,54261,Wisconsin
Plum City,WI,54604,Wisconsin
Plymouth,WI,54666,Wisconsin
Poplar,WI,53634,Wisconsin
Port Edwards,WI,52554,Wisconsin
Port Washington,WI,56064,Wisconsin
Port Wing,WI,53463,Wisconsin
Portage,WI,55659,Wisconsin
Porterfield,WI,54250,Wisconsin
Potosi,WI,54575,Wisconsin
Potter,WI,54444,Wisconsin
Pound,WI,54250,Wisconsin
Powers Lake,WI,55804,Wisconsin
Poy Sippi,WI,54261,Wisconsin
Poynette,WI,55750,Wisconsin
Prairie Du Chien,WI,50846,Wisconsin
Prairie Du Sac,WI,55720,Wisconsin
Prairie Farm,WI,60221,Wisconsin
Prentice,WI,53205,Wisconsin
Prescott,WI,60221,Wisconsin
Presque Isle,WI,53463,Wisconsin
Princeton,WI,54261,Wisconsin
Pulaski,WI,54615,Wisconsin
Racine,WI,55910,Wisconsin
Radisson,WI,53463,Wisconsin
Randolph,WI,55659,Wisconsin
Random Lake,WI,56081,Wisconsin
Readfield,WI,54444,Wisconsin
Readstown,WI,50846,Wisconsin
Redgranite,WI,54261,Wisconsin
Reedsburg,WI,55659,Wisconsin
Reedsville,WI,54289,Wisconsin
Reeseville,WI,55659,Wisconsin
Rewey,WI,55659,Wisconsin
Rhinelander,WI,54256,Wisconsin
Rib Lake,WI,53119,Wisconsin
Rice Lake,WI,56842,Wisconsin
Richfield,WI,56045,Wisconsin
Richland Center,WI,53252,Wisconsin
Ridgeland,WI,60221,Wisconsin
Ridgeway,WI,55659,Wisconsin
Ringle,WI,54261,Wisconsin
Rio,WI,55659,Wisconsin
Ripon,WI,54261,Wisconsin
River Falls,WI,60221,Wisconsin
Roberts,WI,60221,Wisconsin
Rochester,WI,55799,Wisconsin
Rock Falls,WI,54604,Wisconsin
Rock Springs,WI,55659,Wisconsin
Rockland,WI,51089,Wisconsin
Rosendale,WI,54261,Wisconsin
Rosholt,WI,54261,Wisconsin
Rothschild,WI,54261,Wisconsin
Rubicon,WI,56057,Wisconsin
Rudolph,WI,54261,Wisconsin
Saint Cloud,WI,54261,Wisconsin
Saint Croix Falls,WI,60221,Wisconsin
Saint Francis,WI,56537,Wisconsin
Saint Germain,WI,54256,Wisconsin
Saint Nazianz,WI,54257,Wisconsin
Salem,WI,55697,Wisconsin
Sand Creek,WI,60221,Wisconsin
Sarona,WI,53463,Wisconsin
Sauk City,WI,55750,Wisconsin
Saukville,WI,56073,Wisconsin
Saxeville,WI,54261,Wisconsin
Saxon,WI,53463,Wisconsin
Sayner,WI,53992,Wisconsin
Scandinavia,WI,54261,Wisconsin
Schofield,WI,54261,Wisconsin
Seneca,WI,50846,Wisconsin
Sextonville,WI,55659,Wisconsin
Seymour,WI,54560,Wisconsin
Sharon,WI,56865,Wisconsin
Shawano,WI,54255,Wisconsin
Sheboygan,WI,56081,Wisconsin
Sheboygan Falls,WI,55353,Wisconsin
Sheldon,WI,52154,Wisconsin
Shell Lake,WI,53463,Wisconsin
Sherwood,WI,54718,Wisconsin
Shiocton,WI,54596,Wisconsin
Shullsburg,WI,56290,Wisconsin
Silver Lake,WI,55732,Wisconsin
Sinsinawa,WI,54013,Wisconsin
Siren,WI,56842,Wisconsin
Sister Bay,WI,54250,Wisconsin
Slinger,WI,56054,Wisconsin
Sobieski,WI,54645,Wisconsin
Soldiers Grove,WI,50846,Wisconsin
Solon Springs,WI,53463,Wisconsin
Somers,WI,55910,Wisconsin
Somerset,WI,60221,Wisconsin
South Milwaukee,WI,56537,Wisconsin
South Range,WI,53805,Wisconsin
South Wayne,WI,56380,Wisconsin
Sparta,WI,50907,Wisconsin
Spencer,WI,50846,Wisconsin
Spooner,WI,53463,Wisconsin
Spring Green,WI,55659,Wisconsin
Spring Valley,WI,57412,Wisconsin
Springbrook,WI,53463,Wisconsin
Springfield,WI,55895,Wisconsin
Stanley,WI,50846,Wisconsin
Star Lake,WI,53992,Wisconsin
Star Prairie,WI,60221,Wisconsin
Stetsonville,WI,50846,Wisconsin
Steuben,WI,50846,Wisconsin
Stevens Point,WI,54261,Wisconsin
Stitzer,WI,53252,Wisconsin
Stockbridge,WI,54535,Wisconsin
Stockholm,WI,54604,Wisconsin
Stoddard,WI,51302,Wisconsin
Stone Lake,WI,53463,Wisconsin
Stoughton,WI,55993,Wisconsin
Stratford,WI,52554,Wisconsin
Strum,WI,50846,Wisconsin
Sturgeon Bay,WI,54250,Wisconsin
Sturtevant,WI,55910,Wisconsin
Suamico,WI,54706,Wisconsin
Sullivan,WI,55829,Wisconsin
Summit Lake,WI,54256,Wisconsin
Sun Prairie,WI,56115,Wisconsin
Superior,WI,53976,Wisconsin
Suring,WI,54251,Wisconsin
Sussex,WI,56324,Wisconsin
Taylor,WI,50846,Wisconsin
Theresa,WI,56081,Wisconsin
Thiensville,WI,56446,Wisconsin
Thorp,WI,50846,Wisconsin
Three Lakes,WI,54256,Wisconsin
Tigerton,WI,54261,Wisconsin
Tilleda,WI,54258,Wisconsin
Tisch Mills,WI,54254,Wisconsin
Tomah,WI,50846,Wisconsin
Tomahawk,WI,54256,Wisconsin
Tony,WI,53463,Wisconsin
Townsend,WI,54250,Wisconsin
Trego,WI,53463,Wisconsin
Trempealeau,WI,51089,Wisconsin
Trevor,WI,55714,Wisconsin
Tripoli,WI,54256,Wisconsin
Tunnel City,WI,50846,Wisconsin
Turtle Lake,WI,60221,Wisconsin
Twin Lakes,WI,55732,Wisconsin
Two Rivers,WI,54255,Wisconsin
Union Center,WI,50846,Wisconsin
Union Grove,WI,55849,Wisconsin
Unity,WI,50846,Wisconsin
Upson,WI,53463,Wisconsin
Valders,WI,54256,Wisconsin
Van Dyne,WI,54261,Wisconsin
Verona,WI,56115,Wisconsin
Vesper,WI,52554,Wisconsin
Viola,WI,50846,Wisconsin
Viroqua,WI,50876,Wisconsin
Wabeno,WI,54250,Wisconsin
Waldo,WI,55676,Wisconsin
Wales,WI,55870,Wisconsin
Walworth,WI,56432,Wisconsin
Warrens,WI,50846,Wisconsin
Wascott,WI,53463,Wisconsin
Washburn,WI,53463,Wisconsin
Washington Island,WI,54250,Wisconsin
Waterford,WI,55809,Wisconsin
Waterloo,WI,55780,Wisconsin
Watertown,WI,55787,Wisconsin
Waukau,WI,54261,Wisconsin
Waukesha,WI,56324,Wisconsin
Waunakee,WI,56115,Wisconsin
Waupaca,WI,54261,Wisconsin
Waupun,WI,54261,Wisconsin
Wausau,WI,54256,Wisconsin
Wausaukee,WI,54250,Wisconsin
Wautoma,WI,54261,Wisconsin
Wauzeka,WI,50846,Wisconsin
Webster,WI,53463,Wisconsin
West Bend,WI,56081,Wisconsin
West Salem,WI,51302,Wisconsin
Westboro,WI,53119,Wisconsin
Westby,WI,50967,Wisconsin
Westfield,WI,55659,Wisconsin
Weyauwega,WI,54260,Wisconsin
Weyerhaeuser,WI,56842,Wisconsin
Wheeler,WI,60221,Wisconsin
White Lake,WI,54250,Wisconsin
Whitehall,WI,50846,Wisconsin
Whitelaw,WI,54256,Wisconsin
Whitewater,WI,56080,Wisconsin
Wild Rose,WI,54261,Wisconsin
Willard,WI,50846,Wisconsin
Williams Bay,WI,56244,Wisconsin
Wilmot,WI,55636,Wisconsin
Wilson,WI,60221,Wisconsin
Wilton,WI,50846,Wisconsin
Windsor,WI,56115,Wisconsin
Winnebago,WI,54505,Wisconsin
Winneconne,WI,54364,Wisconsin
Winter,WI,53463,Wisconsin
Wisconsin Dells,WI,55659,Wisconsin
Wisconsin Rapids,WI,54261,Wisconsin
Withee,WI,50846,Wisconsin
Wittenberg,WI,54261,Wisconsin
Wonewoc,WI,50846,Wisconsin
Woodford,WI,55974,Wisconsin
Woodland,WI,56081,Wisconsin
Woodman,WI,50846,Wisconsin
Woodruff,WI,53992,Wisconsin
Woodville,WI,60221,Wisconsin
Woodworth,WI,55727,Wisconsin
Wrightstown,WI,54718,Wisconsin
Wyocena,WI,55659,Wisconsin
Zachow,WI,54402,Wisconsin
Zenda,WI,56150,Wisconsin
Deadwood,SD,48639,South Dakota
Pierre,SD,47333,South Dakota
Watertown,SD,49123,South Dakota
Aberdeen,SD,46477,South Dakota
Agar,SD,46477,South Dakota
Akaska,SD,46477,South Dakota
Alcester,SD,48113,South Dakota
Alexandria,SD,49123,South Dakota
Allen,SD,48639,South Dakota
Alpena,SD,47800,South Dakota
Amherst,SD,52420,South Dakota
Andover,SD,52420,South Dakota
Arlington,SD,49123,South Dakota
Armour,SD,49123,South Dakota
Artesian,SD,49123,South Dakota
Ashton,SD,46477,South Dakota
Astoria,SD,49123,South Dakota
Aurora,SD,49123,South Dakota
Avon,SD,49123,South Dakota
Badger,SD,49123,South Dakota
Baltic,SD,49694,South Dakota
Barnard,SD,49448,South Dakota
Batesland,SD,48639,South Dakota
Bath,SD,49448,South Dakota
Belle Fourche,SD,48639,South Dakota
Belvidere,SD,46477,South Dakota
Beresford,SD,48552,South Dakota
Big Stone City,SD,51272,South Dakota
Bison,SD,48639,South Dakota
Black Hawk,SD,49494,South Dakota
Blunt,SD,47276,South Dakota
Bonesteel,SD,47800,South Dakota
Bowdle,SD,46477,South Dakota
Box Elder,SD,49494,South Dakota
Bradley,SD,49123,South Dakota
Brandon,SD,49979,South Dakota
Brandt,SD,49123,South Dakota
Brentford,SD,46477,South Dakota
Bridgewater,SD,49123,South Dakota
Bristol,SD,52420,South Dakota
Britton,SD,52420,South Dakota
Brookings,SD,49123,South Dakota
Bruce,SD,49123,South Dakota
Bryant,SD,49123,South Dakota
Buffalo,SD,48639,South Dakota
Buffalo Gap,SD,48639,South Dakota
Bullhead,SD,52300,South Dakota
Burbank,SD,46933,South Dakota
Burke,SD,46477,South Dakota
Camp Crook,SD,48639,South Dakota
Canistota,SD,49123,South Dakota
Canova,SD,49123,South Dakota
Canton,SD,49580,South Dakota
Caputa,SD,49437,South Dakota
Carpenter,SD,49123,South Dakota
Carthage,SD,49123,South Dakota
Castlewood,SD,49123,South Dakota
Cavour,SD,49123,South Dakota
Centerville,SD,49123,South Dakota
Chamberlain,SD,46477,South Dakota
Chancellor,SD,49408,South Dakota
Cherry Creek,SD,46477,South Dakota
Chester,SD,49123,South Dakota
Claire City,SD,52420,South Dakota
Claremont,SD,52420,South Dakota
Clark,SD,49123,South Dakota
Clear Lake,SD,49123,South Dakota
Colman,SD,49123,South Dakota
Colome,SD,46477,South Dakota
Colton,SD,49351,South Dakota
Columbia,SD,49448,South Dakota
Conde,SD,46477,South Dakota
Corona,SD,52420,South Dakota
Corsica,SD,49123,South Dakota
Cresbard,SD,46477,South Dakota
Crooks,SD,49979,South Dakota
Custer,SD,48639,South Dakota
Dallas,SD,46477,South Dakota
Dante,SD,49123,South Dakota
Davis,SD,49123,South Dakota
De Smet,SD,49123,South Dakota
Dell Rapids,SD,49465,South Dakota
Delmont,SD,49123,South Dakota
Dimock,SD,49123,South Dakota
Doland,SD,47800,South Dakota
Draper,SD,46477,South Dakota
Dupree,SD,46477,South Dakota
Eagle Butte,SD,46477,South Dakota
Eden,SD,52420,South Dakota
Edgemont,SD,48639,South Dakota
Egan,SD,49123,South Dakota
Elk Point,SD,47139,South Dakota
Elkton,SD,49123,South Dakota
Ellsworth Afb,SD,49494,South Dakota
Emery,SD,49123,South Dakota
Enning,SD,48639,South Dakota
Erwin,SD,49123,South Dakota
Estelline,SD,49123,South Dakota
Ethan,SD,49123,South Dakota
Eureka,SD,49389,South Dakota
Fairburn,SD,48639,South Dakota
Fairfax,SD,47800,South Dakota
Fairview,SD,49180,South Dakota
Faith,SD,48639,South Dakota
Faulkton,SD,46477,South Dakota
Fedora,SD,49123,South Dakota
Ferney,SD,49448,South Dakota
Flandreau,SD,49123,South Dakota
Florence,SD,49123,South Dakota
Fort Meade,SD,48639,South Dakota
Fort Pierre,SD,47276,South Dakota
Fort Thompson,SD,46477,South Dakota
Frankfort,SD,46477,South Dakota
Frederick,SD,52420,South Dakota
Freeman,SD,49123,South Dakota
Fulton,SD,49123,South Dakota
Gann Valley,SD,46477,South Dakota
Garden City,SD,49123,South Dakota
Garretson,SD,49751,South Dakota
Gary,SD,49123,South Dakota
Gayville,SD,46933,South Dakota
Geddes,SD,47800,South Dakota
Gettysburg,SD,46477,South Dakota
Glencross,SD,46477,South Dakota
Glenham,SD,46477,South Dakota
Goodwin,SD,49123,South Dakota
Gregory,SD,46477,South Dakota
Grenville,SD,52420,South Dakota
Groton,SD,49448,South Dakota
Hamill,SD,46477,South Dakota
Harrisburg,SD,49979,South Dakota
Harrison,SD,49123,South Dakota
Harrold,SD,46591,South Dakota
Hartford,SD,49694,South Dakota
Hayes,SD,46477,South Dakota
